metric,labels,timestamp,value
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:53Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:08Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:23Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:38Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:53Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:08Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:23Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:38Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:53Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:08Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:23Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:38Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:53Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:08Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:23Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:38Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:53Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:08Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:23Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:38Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:53Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9357bf7a39a4a40bf5572c94c83c4e58365c64d88867c91419856c99194e166d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:29:08Z","26243072"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:08Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:23Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:38Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:53Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:08Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:23Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:38Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:53Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:08Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:23Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:38Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:53Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:08Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:23Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:38Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:53Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:08Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:23Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:38Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:53Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:08Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:23Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:38Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:53Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:08Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:23Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:38Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:53Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/9c66a111808aa587992ee0305cd63527b1ba4186ed449ece6a02cb6476c16aec;instance=cadvisor:8080;job=iot_service","2025-11-03T15:29:08Z","18403328"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:08Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:23Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:38Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:53Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:08Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:23Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:38Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:53Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:08Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:23Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:38Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:53Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:08Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:23Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:38Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:53Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:08Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:23Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:38Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:53Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:08Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:23Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:38Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:53Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:08Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:23Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:38Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:53Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/buildx;instance=cadvisor:8080;job=iot_service","2025-11-03T15:29:08Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:08Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:23Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:38Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:53Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:08Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:23Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:38Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:53Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:08Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:23Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:38Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:53Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:08Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:23Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:38Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:53Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:08Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:23Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:38Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:53Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:08Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:23Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:38Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:53Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:08Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:23Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:38Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:53Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/cd7a9c58b0c32eccee7de69382b1064928ba7155b3b1af46099dd15f15c7e89d;instance=cadvisor:8080;job=iot_service","2025-11-03T15:29:08Z","43515904"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:08Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:23Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:38Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:53Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:08Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:23Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:38Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:23:53Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:08Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:23Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:38Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:24:53Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:08Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:23Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:38Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:25:53Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:08Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:23Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:38Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:26:53Z","27529216"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:08Z","27541504"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:23Z","27541504"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:38Z","27541504"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:27:53Z","27541504"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:08Z","27541504"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:23Z","27541504"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:38Z","27541504"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:28:53Z","27541504"
"container_memory_cache","__name__=container_memory_cache;id=/docker/fdfc0724b613bbad2b29e38f548044caa8fa5ece06aea1f7630b8b07f070b604;instance=cadvisor:8080;job=iot_service","2025-11-03T15:29:08Z","27561984"
"container_memory_cache","__name__=container_memory_cache;id=/kubepods;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:08Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/kubepods;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:23Z","0"
"container_memory_cache","__name__=container_memory_cache;id=/kubepods;instance=cadvisor:8080;job=iot_service","2025-11-03T15:22:38Z","0"
